DATE, PLUV (mm) , COTE (m) , VOLUME (Mm3) , SURFACE (Ha) , EVP (mm) , V. Evap (Mm3) , IRRIGATION (Mm3) , DEVASEMENT (Mm3) , TURBINAGE (Mm3) , FUITE (Mm3) , TRANSFERT (Mm3) , DEVERSEMENT (Mm3) , Tot Lach (Mm3) , Bilan (Mm3) , Apport(Mm3) , Perte (Mm3) 
7/6/2015, 0.0000 , 120.1600 , 27.2618 , 554.6059 , 9.9600 , 0.0414 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0032 , 0.0000 , -0.0032 
7/7/2015, 0.0000 , 120.1500 , 27.2054 , 554.1168 , 9.8900 , 0.0411 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0035 , 0.0000 , -0.0035 
7/8/2015, 0.0000 , 120.1400 , 27.1490 , 553.6278 , 10.1600 , 0.0422 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0024 , 0.0000 , -0.0024 
7/9/2015, 0.0000 , 120.1300 , 27.0926 , 553.1387 , 10.0800 , 0.0418 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0028 , 0.0000 , -0.0028 
7/10/2015, 0.0000 , 120.1200 , 27.0362 , 552.6496 , 10.3000 , 0.0427 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0019 , 0.0000 , -0.0019 
7/11/2015, 0.0000 , 120.1100 , 26.9798 , 552.1605 , 9.9200 , 0.0411 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0035 , 0.0000 , -0.0035 
7/12/2015, 0.0000 , 120.1000 , 26.9234 , 551.6715 , 10.1700 , 0.0421 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0025 , 0.0000 , -0.0025 
7/13/2015, 0.0000 , 120.0900 , 26.8670 , 551.1824 , 10.1700 , 0.0420 , 0.0118 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0118 , -0.0026 , 0.0000 , -0.0026 
7/14/2015, 0.0000 , 120.0700 , 26.7542 , 550.2042 , 10.2300 , 0.0422 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0561 , 0.0000 , -0.0561 
7/15/2015, 0.0000 , 120.0500 , 26.6414 , 549.2261 , 10.1800 , 0.0419 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0564 , 0.0000 , -0.0564 
7/16/2015, 0.0000 , 120.0300 , 26.5286 , 548.2479 , 10.0800 , 0.0414 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0569 , 0.0000 , -0.0569 
7/17/2015, 0.0000 , 120.0100 , 26.4158 , 547.2698 , 9.9100 , 0.0407 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0576 , 0.0000 , -0.0576 
7/18/2015, 0.0000 , 119.9900 , 26.3019 , 546.2181 , 9.9700 , 0.0408 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0585 , 0.0000 , -0.0585 
7/19/2015, 0.0000 , 119.9700 , 26.1871 , 545.0929 , 10.0300 , 0.0410 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0593 , 0.0000 , -0.0593 
7/20/2015, 0.0000 , 119.9500 , 26.0723 , 543.9677 , 9.9500 , 0.0406 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0597 , 0.0000 , -0.0597 
7/21/2015, 0.0000 , 119.9300 , 25.9575 , 542.8425 , 9.9100 , 0.0403 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0600 , 0.0000 , -0.0600 
7/22/2015, 0.0000 , 119.9100 , 25.8426 , 541.7172 , 9.8500 , 0.0400 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0603 , 0.0000 , -0.0603 
7/23/2015, 0.0000 , 119.8900 , 25.7278 , 540.5920 , 9.9500 , 0.0403 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0600 , 0.0000 , -0.0600 
7/24/2015, 0.0000 , 119.8700 , 25.6130 , 539.4668 , 9.9000 , 0.0401 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0603 , 0.0000 , -0.0603 
7/25/2015, 0.0000 , 119.8400 , 25.4407 , 537.7790 , 9.9700 , 0.0402 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1140 , 0.0000 , -0.1140 
7/26/2015, 0.0000 , 119.8100 , 25.2685 , 536.0912 , 9.8300 , 0.0395 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1147 , 0.0000 , -0.1147 
7/27/2015, 0.0000 , 119.7800 , 25.0962 , 534.4034 , 9.9100 , 0.0397 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1145 , 0.0000 , -0.1145 
7/28/2015, 0.0000 , 119.7500 , 24.9240 , 532.7156 , 9.7100 , 0.0388 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1154 , 0.0000 , -0.1154 
7/29/2015, 0.0000 , 119.7200 , 24.7518 , 531.0277 , 9.7600 , 0.0389 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1154 , 0.0000 , -0.1154 
7/30/2015, 0.0000 , 119.6900 , 24.5795 , 529.3399 , 9.7800 , 0.0388 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1154 , 0.0000 , -0.1154 
7/31/2015, 0.0000 , 119.6600 , 24.4073 , 527.6521 , 9.8700 , 0.0391 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1152 , 0.0000 , -0.1152 
8/1/2015, 0.0000 , 119.6300 , 24.2350 , 525.9643 , 9.7800 , 0.0386 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1157 , 0.0000 , -0.1157 
8/2/2015, 0.0000 , 119.6000 , 24.0628 , 524.2765 , 9.7300 , 0.0383 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1160 , 0.0000 , -0.1160 
8/3/2015, 0.0000 , 119.5700 , 23.8905 , 522.5886 , 9.8100 , 0.0384 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1158 , 0.0000 , -0.1158 
8/4/2015, 0.0000 , 119.5400 , 23.7183 , 520.9008 , 9.6100 , 0.0375 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.1167 , 0.0000 , -0.1167 
8/5/2015, 0.0000 , 119.5200 , 23.6035 , 519.7756 , 9.4500 , 0.0368 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0600 , 0.0000 , -0.0600 
8/6/2015, 0.0000 , 119.5000 , 23.4886 , 518.6504 , 9.3300 , 0.0363 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0605 , 0.0000 , -0.0605 
8/7/2015, 0.0000 , 119.4800 , 23.3895 , 517.2780 , 9.3700 , 0.0364 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0448 , 0.0000 , -0.0448 
8/8/2015, 0.0000 , 119.4600 , 23.2903 , 515.9056 , 9.2200 , 0.0357 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0455 , 0.0000 , -0.0455 
8/9/2015, 0.0000 , 119.4400 , 23.1911 , 514.5333 , 9.3100 , 0.0359 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0452 , 0.0000 , -0.0452 
8/10/2015, 0.0000 , 119.4200 , 23.0920 , 513.1609 , 9.1600 , 0.0353 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0459 , 0.0000 , -0.0459 
8/11/2015, 0.0000 , 119.4000 , 22.9928 , 511.7885 , 9.0300 , 0.0347 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0465 , 0.0000 , -0.0465 
8/12/2015, 0.0000 , 119.3800 , 22.8936 , 510.4161 , 8.3700 , 0.0320 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0491 , 0.0000 , -0.0491 
8/13/2015, 0.0000 , 119.3700 , 22.8441 , 509.7299 , 8.5700 , 0.0328 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0023 , 0.0000 , -0.0023 
8/14/2015, 0.0000 , 119.3600 , 22.7945 , 509.0437 , 8.5700 , 0.0327 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0024 , 0.0000 , -0.0024 
8/15/2015, 0.0000 , 119.3500 , 22.7449 , 508.3575 , 8.0300 , 0.0306 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0045 , 0.0000 , -0.0045 
8/16/2015, 0.0000 , 119.3400 , 22.6953 , 507.6713 , 8.1500 , 0.0310 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0041 , 0.0000 , -0.0041 
8/17/2015, 0.0000 , 119.3300 , 22.6457 , 506.9852 , 7.9300 , 0.0302 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0049 , 0.0000 , -0.0049 
8/18/2015, 0.0000 , 119.3200 , 22.5961 , 506.2990 , 7.5600 , 0.0287 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0064 , 0.0000 , -0.0064 
8/19/2015, 40.0000 , 119.3100 , 22.5465 , 505.6128 , 7.1000 , 0.0269 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0082 , 0.0000 , -0.0082 
8/20/2015, 0.0000 , 119.4000 , 22.9928 , 511.7885 , 6.1400 , 0.0236 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.4843 , 0.4843 , 0.0000 
8/21/2015, 0.0000 , 119.4000 , 22.9928 , 511.7885 , 6.1400 , 0.0236 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0381 , 0.0381 , 0.0000 
8/22/2015, 0.0000 , 119.3900 , 22.9432 , 511.1023 , 5.9300 , 0.0227 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0124 , 0.0000 , -0.0124 
8/23/2015, 0.0000 , 119.3800 , 22.8936 , 510.4161 , 5.7600 , 0.0220 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0130 , 0.0000 , -0.0130 
8/24/2015, 0.0000 , 119.3700 , 22.8441 , 509.7299 , 5.5800 , 0.0213 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0138 , 0.0000 , -0.0138 
8/25/2015, 3.8000 , 119.3600 , 22.7945 , 509.0437 , 5.6300 , 0.0215 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0136 , 0.0000 , -0.0136 
8/26/2015, 0.0000 , 119.3500 , 22.7449 , 508.3575 , 5.3600 , 0.0204 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0146 , 0.0000 , -0.0146 
8/27/2015, 0.0000 , 119.3400 , 22.6953 , 507.6713 , 5.4800 , 0.0209 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0142 , 0.0000 , -0.0142 
8/28/2015, 0.0000 , 119.3300 , 22.6457 , 506.9852 , 5.3100 , 0.0202 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0149 , 0.0000 , -0.0149 
8/29/2015, 0.0000 , 119.3200 , 22.5961 , 506.2990 , 5.7600 , 0.0219 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0132 , 0.0000 , -0.0132 
8/30/2015, 0.0000 , 119.3100 , 22.5465 , 505.6128 , 5.6300 , 0.0213 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0137 , 0.0000 , -0.0137 
8/31/2015, 0.0000 , 119.3000 , 22.4970 , 504.9266 , 5.8100 , 0.0220 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0131 , 0.0000 , -0.0131 
9/1/2015, 0.0000 , 119.2900 , 22.4474 , 504.2404 , 6.1800 , 0.0234 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0117 , 0.0000 , -0.0117 
9/2/2015, 0.0000 , 119.2800 , 22.3978 , 503.5542 , 6.1400 , 0.0232 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0119 , 0.0000 , -0.0119 
9/3/2015, 11.0000 , 119.2700 , 22.3482 , 502.8680 , 6.1400 , 0.0232 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0119 , 0.0000 , -0.0119 
9/4/2015, 0.0000 , 119.2600 , 22.2986 , 502.1818 , 5.7300 , 0.0216 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0135 , 0.0000 , -0.0135 
9/5/2015, 3.0000 , 119.2500 , 22.2490 , 501.4956 , 5.2300 , 0.0197 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0154 , 0.0000 , -0.0154 
9/6/2015, 0.0000 , 119.2400 , 22.1995 , 500.8094 , 5.1400 , 0.0193 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0158 , 0.0000 , -0.0158 
9/7/2015, 0.0000 , 119.2300 , 22.1499 , 500.1232 , 4.8400 , 0.0182 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0169 , 0.0000 , -0.0169 
9/8/2015, 0.0000 , 119.2200 , 22.1003 , 499.4371 , 4.7200 , 0.0177 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0174 , 0.0000 , -0.0174 
9/9/2015, 0.0000 , 119.2100 , 22.0507 , 498.7509 , 4.6000 , 0.0172 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0179 , 0.0000 , -0.0179 
9/10/2015, 0.0000 , 119.2000 , 22.0011 , 498.0647 , 4.1800 , 0.0156 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0195 , 0.0000 , -0.0195 
9/11/2015, 0.0000 , 119.1900 , 21.9515 , 497.3785 , 4.7200 , 0.0176 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0175 , 0.0000 , -0.0175 
9/12/2015, 0.0000 , 119.1800 , 21.9020 , 496.6923 , 4.5100 , 0.0168 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0183 , 0.0000 , -0.0183 
9/13/2015, 0.0000 , 119.1700 , 21.8524 , 496.0061 , 4.2900 , 0.0160 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0191 , 0.0000 , -0.0191 
9/14/2015, 0.0000 , 119.1600 , 21.8028 , 495.3199 , 4.3500 , 0.0162 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0189 , 0.0000 , -0.0189 
9/15/2015, 0.0000 , 119.1500 , 21.7532 , 494.6337 , 4.4100 , 0.0164 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0187 , 0.0000 , -0.0187 
9/16/2015, 0.0000 , 119.1400 , 21.7036 , 493.9475 , 4.5900 , 0.0170 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0181 , 0.0000 , -0.0181 
9/17/2015, 0.0000 , 119.1300 , 21.6540 , 493.2613 , 4.7200 , 0.0175 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0176 , 0.0000 , -0.0176 
9/18/2015, 0.0000 , 119.1200 , 21.6045 , 492.5751 , 4.9600 , 0.0183 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0168 , 0.0000 , -0.0168 
9/19/2015, 0.0000 , 119.1100 , 21.5549 , 491.8890 , 5.2500 , 0.0194 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0157 , 0.0000 , -0.0157 
9/20/2015, 0.0000 , 119.1000 , 21.5053 , 491.2028 , 5.0900 , 0.0188 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0163 , 0.0000 , -0.0163 
9/21/2015, 0.0000 , 119.0900 , 21.4557 , 490.5166 , 4.9500 , 0.0182 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0169 , 0.0000 , -0.0169 
9/22/2015, 0.0000 , 119.0800 , 21.4061 , 489.8304 , 5.6800 , 0.0209 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0142 , 0.0000 , -0.0142 
9/23/2015, 0.0000 , 119.0700 , 21.3565 , 489.1442 , 5.1900 , 0.0190 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0160 , 0.0000 , -0.0160 
9/24/2015, 0.0000 , 119.0600 , 21.3070 , 488.4580 , 5.3800 , 0.0197 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0154 , 0.0000 , -0.0154 
9/25/2015, 0.0000 , 119.0500 , 21.2574 , 487.7718 , 5.3300 , 0.0195 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0156 , 0.0000 , -0.0156 
9/26/2015, 0.0000 , 119.0400 , 21.2078 , 487.0856 , 5.4600 , 0.0199 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0151 , 0.0000 , -0.0151 
9/27/2015, 0.0000 , 119.0300 , 21.1582 , 486.3994 , 5.0300 , 0.0183 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0167 , 0.0000 , -0.0167 
9/28/2015, 0.0000 , 119.0200 , 21.1086 , 485.7132 , 4.8200 , 0.0176 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0175 , 0.0000 , -0.0175 
9/29/2015, 0.0000 , 119.0100 , 21.0590 , 485.0270 , 4.7200 , 0.0172 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0179 , 0.0000 , -0.0179 
9/30/2015, 0.0000 , 119.0000 , 21.0094 , 484.3409 , 4.1300 , 0.0150 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0201 , 0.0000 , -0.0201 
10/1/2015, 12.5000 , 119.0000 , 21.0094 , 484.3409 , 3.9700 , 0.0144 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0289 , 0.0289 , 0.0000 
10/2/2015, 0.0000 , 119.0300 , 21.1582 , 486.3994 , 3.8000 , 0.0139 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.1771 , 0.1771 , 0.0000 
10/3/2015, 0.0000 , 119.0300 , 21.1582 , 486.3994 , 3.7100 , 0.0135 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0280 , 0.0280 , 0.0000 
10/4/2015, 0.0000 , 119.0200 , 21.1086 , 485.7132 , 3.4500 , 0.0126 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0225 , 0.0000 , -0.0225 
10/5/2015, 0.0000 , 119.0100 , 21.0590 , 485.0270 , 3.3700 , 0.0123 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0228 , 0.0000 , -0.0228 
10/6/2015, 0.0000 , 119.0000 , 21.0094 , 484.3409 , 3.6600 , 0.0133 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0218 , 0.0000 , -0.0218 
10/7/2015, 1.5000 , 118.9900 , 20.9629 , 483.6805 , 3.6700 , 0.0133 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0188 , 0.0000 , -0.0188 
10/8/2015, 0.0000 , 118.9800 , 20.9163 , 483.0202 , 3.5400 , 0.0128 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0192 , 0.0000 , -0.0192 
10/9/2015, 0.0000 , 118.9700 , 20.8698 , 482.3599 , 3.1300 , 0.0113 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0207 , 0.0000 , -0.0207 
10/10/2015, 6.0000 , 118.9600 , 20.8232 , 481.6996 , 3.2100 , 0.0116 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0205 , 0.0000 , -0.0205 
10/11/2015, 0.0000 , 118.9600 , 20.8232 , 481.6996 , 3.3400 , 0.0121 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0266 , 0.0266 , 0.0000 
10/12/2015, 0.0000 , 118.9500 , 20.7766 , 481.0393 , 3.1700 , 0.0114 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0206 , 0.0000 , -0.0206 
10/13/2015, 0.0000 , 118.9400 , 20.7301 , 480.3789 , 3.5600 , 0.0128 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0192 , 0.0000 , -0.0192 
10/14/2015, 7.0000 , 118.9300 , 20.6835 , 479.7186 , 3.6300 , 0.0131 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0190 , 0.0000 , -0.0190 
10/15/2015, 0.0000 , 118.9400 , 20.7301 , 480.3789 , 3.1700 , 0.0114 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0725 , 0.0725 , 0.0000 
10/16/2015, 0.0000 , 118.9400 , 20.7301 , 480.3789 , 3.4100 , 0.0123 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0268 , 0.0268 , 0.0000 
10/17/2015, 0.0000 , 118.9300 , 20.6835 , 479.7186 , 3.1000 , 0.0112 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0209 , 0.0000 , -0.0209 
10/18/2015, 0.0000 , 118.9200 , 20.6369 , 479.0583 , 3.1600 , 0.0114 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0207 , 0.0000 , -0.0207 
10/19/2015, 0.0000 , 118.9100 , 20.5904 , 478.3980 , 3.0100 , 0.0108 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0213 , 0.0000 , -0.0213 
10/20/2015, 0.0000 , 118.9000 , 20.5438 , 477.7377 , 3.1300 , 0.0112 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0209 , 0.0000 , -0.0209 
10/21/2015, 0.0000 , 118.8900 , 20.4972 , 477.0773 , 3.3000 , 0.0118 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0203 , 0.0000 , -0.0203 
10/22/2015, 1.0000 , 118.8800 , 20.4507 , 476.4170 , 3.0700 , 0.0110 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0211 , 0.0000 , -0.0211 
10/23/2015, 3.7000 , 118.8800 , 20.4507 , 476.4170 , 3.0200 , 0.0108 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0253 , 0.0253 , 0.0000 
10/24/2015, 0.0000 , 118.8700 , 20.4041 , 475.7567 , 3.1700 , 0.0113 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0208 , 0.0000 , -0.0208 
10/25/2015, 0.0000 , 118.8700 , 20.4041 , 475.7567 , 3.0700 , 0.0110 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0255 , 0.0255 , 0.0000 
10/26/2015, 0.0000 , 118.8600 , 20.3575 , 475.0964 , 3.1000 , 0.0110 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0210 , 0.0000 , -0.0210 
10/27/2015, 0.0000 , 118.8600 , 20.3575 , 475.0964 , 2.9500 , 0.0105 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0250 , 0.0250 , 0.0000 
10/28/2015, 0.0000 , 118.8500 , 20.3110 , 474.4361 , 2.8300 , 0.0101 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , -0.0220 , 0.0000 , -0.0220 
10/29/2015, 6.0000 , 118.8500 , 20.3110 , 474.4361 , 3.2700 , 0.0116 , 0.0145 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0145 , 0.0261 , 0.0261 , 0.0000 
